960,1077,2021-08-01
3626,1985,2021-10-10
4980,700,2022-07-09
474,2826,2021-10-17
3784,4015,2022-06-10
2219,4113,2022-02-07
2568,791,2021-11-15
27,1479,2021-09-22
4384,1520,2022-05-06
1894,3334,2021-12-31
4777,2249,2021-04-01
2860,4673,2021-05-11
2322,4739,2021-08-29
4743,2982,2021-03-24
2777,3212,2021-12-26
959,1543,2021-01-06
4458,2477,2022-05-12
857,2355,2021-01-05
1644,3362,2022-05-20
3975,3932,2022-06-04
1001,1949,2022-02-09
3650,3515,2021-09-10
2412,1138,2022-05-05
1753,2298,2022-04-02
4136,2145,2022-01-06
763,4679,2021-01-18
2836,1849,2021-03-11
1145,89,2022-04-21
181,817,2021-10-30
4091,1153,2022-03-12
2990,967,2021-03-24
2829,3015,2021-12-24
235,1275,2022-06-16
2116,1415,2022-01-19
981,1080,2021-10-03
3058,2348,2021-07-10
1104,3435,2022-02-01
3281,1004,2021-04-28
1069,1479,2021-02-26
1092,3321,2022-03-03
1500,3758,2021-02-13
1026,3343,2021-12-22
3941,4954,2021-10-19
613,866,2021-12-27
2548,2839,2021-01-15
96,1523,2021-04-19
877,2875,2022-01-16
520,193,2022-01-02
4920,1534,2022-05-07
2348,2999,2021-01-24
2711,605,2022-08-23
2883,3865,2021-01-31
1318,1660,2022-01-21
4140,4245,2021-06-03
1214,2439,2021-03-26
4303,839,2021-10-14
2683,3393,2021-08-27
3844,1882,2021-10-13
750,1907,2022-05-30
115,3064,2022-04-28
4868,505,2022-07-10
3510,4459,2021-04-12
3999,813,2021-06-05
585,4172,2021-02-11
4243,4680,2022-03-29
647,4339,2022-03-12
1985,833,2022-08-13
3227,2075,2022-01-27
4068,586,2022-06-10
36,4088,2021-07-25
1413,934,2021-08-07
2271,305,2021-04-11
1341,3986,2022-01-09
3877,1330,2021-09-12
715,131,2022-06-13
2244,1964,2022-07-06
4926,2851,2022-05-03
498,2405,2021-12-04
3569,3226,2022-04-02
3579,981,2021-09-07
2885,3642,2021-12-11
2928,1932,2022-04-17
768,4221,2022-06-08
1789,2216,2022-03-03
1512,4063,2021-09-17
2276,3750,2021-09-28
3379,1488,2022-04-23
2547,394,2021-07-28
3930,2794,2021-08-18
649,3446,2022-07-01
193,1404,2021-03-15
2593,1914,2022-06-17
1746,3649,2022-05-30
4892,3531,2021-12-12
3876,1862,2022-01-01
1373,3862,2021-07-31
1050,3121,2021-09-16
2291,3468,2021-07-16
4392,4566,2021-10-06
892,4538,2022-05-04
105,603,2022-02-08
136,4504,2021-02-18
236,2889,2022-07-19
2861,3821,2021-04-06
1062,2438,2022-05-31
4533,2185,2021-12-14
1911,383,2022-03-17
4001,4938,2021-08-28
1088,3543,2021-11-07
4169,580,2022-01-22
3920,2511,2021-11-25
4122,971,2021-04-20
1975,132,2022-05-07
4746,2897,2022-03-05
2799,3691,2021-10-29
2779,4924,2022-03-02
617,364,2021-06-23
1672,844,2021-07-09
4272,1890,2021-09-18
730,1503,2022-02-15
3582,2326,2022-03-07
622,4055,2021-03-10
3043,1039,2021-04-17
1993,1440,2022-06-06
2029,3292,2022-07-31
143,183,2022-07-06
3360,3207,2021-11-15
4289,459,2022-08-12
4082,621,2021-12-16
3064,297,2021-01-06
4281,1172,2021-09-05
4263,1388,2021-06-29
3119,1769,2022-04-04
3197,2321,2022-02-28
2419,2743,2021-07-20
3166,1025,2021-10-05
826,1606,2021-01-14
366,2301,2022-05-04
2344,2105,2021-04-14
4287,3659,2022-02-28
2014,635,2021-06-23
2617,3017,2021-04-07
4337,2317,2022-07-19
1091,4380,2022-06-27
3930,2169,2021-02-12
4222,2161,2022-08-18
4753,3058,2022-05-12
3868,1040,2021-12-20
1649,900,2022-01-27
4715,3723,2022-03-17
4379,244,2021-05-18
1045,2639,2022-06-13
3717,208,2021-10-25
1038,4032,2022-07-22
706,3866,2022-02-05
68,1145,2022-06-04
2293,1481,2022-07-11
3573,3994,2021-02-12
3902,1139,2022-01-24
2063,4250,2022-05-02
2250,4473,2022-07-24
3050,1953,2021-06-25
2334,354,2022-08-28
1056,3649,2021-10-06
3840,1226,2022-06-03
1968,74,2021-09-19
913,2964,2021-11-19
2125,286,2021-04-19
2843,3052,2022-04-29
2287,1244,2022-04-23
1252,4064,2022-06-19
3773,2956,2022-03-14
1664,4577,2022-07-22
3087,1975,2022-02-07
2194,267,2021-05-20
2652,3454,2021-07-08
4780,2975,2022-03-05
801,3271,2022-08-25
1326,80,2021-04-15
4328,1094,2021-03-18
2576,156,2022-07-10
1509,4769,2022-07-16
1985,3537,2021-10-01
4570,2750,2021-02-20
3878,3905,2021-06-01
2854,306,2021-01-01
1936,4408,2022-08-14
4792,213,2021-06-02
3614,722,2022-06-21
2897,1588,2022-02-09
962,1770,2021-03-06
4943,629,2021-10-31
2564,2572,2022-02-13
4622,828,2022-07-17
3244,3338,2021-03-27
2408,4991,2021-12-25
1115,3164,2021-11-10
3919,1369,2021-03-22
1627,1100,2022-03-12
4612,4557,2021-07-24
727,1245,2021-11-18
4159,4284,2021-01-21
4102,793,2022-07-19
3954,4036,2021-03-11
3851,3167,2021-09-11
3613,1068,2021-09-10
1621,2745,2022-07-12
3335,3059,2021-01-19
2705,4643,2021-05-13
258,2450,2021-10-30
3435,2823,2022-05-26
2301,8,2022-08-11
4599,2115,2021-11-07
3347,1882,2022-01-11
278,1111,2021-09-29
1642,2501,2021-11-08
4453,3699,2021-04-24
396,2571,2021-09-22
2705,3062,2022-02-06
38,4372,2022-04-20
3292,420,2021-06-10
44,894,2022-02-02
4849,4633,2022-02-12
4793,2618,2021-05-20
43,4404,2021-08-23
2855,4892,2021-10-08
2078,3644,2021-08-19
3207,3396,2021-07-31
1964,4218,2021-09-23
1021,4208,2021-02-19
3374,2950,2022-07-13
2078,1165,2021-12-03
347,3666,2021-10-17
1522,2480,2022-04-30
1807,3561,2021-05-26
3519,4439,2022-05-08
1646,1187,2022-07-06
1486,2452,2021-04-02
3113,4549,2021-08-30
3850,4030,2022-01-05
4621,335,2021-10-12
2504,1061,2021-08-14
1504,2828,2021-04-07
2189,1772,2021-10-24
289,2209,2021-03-24
3732,2983,2021-08-16
2633,4237,2022-07-01
4381,2676,2022-05-09
2768,3833,2021-01-11
2723,4105,2021-08-15
3069,1369,2021-05-21
4007,2378,2022-04-17
4802,2259,2021-12-22
3485,898,2022-03-05
2255,1714,2022-01-02
244,4736,2022-04-21
1337,2914,2022-05-24
1542,843,2022-03-02
2768,2794,2022-04-10
2952,3216,2021-02-14
502,1858,2021-08-12
3095,4817,2022-01-08
1679,2910,2022-04-18
188,3051,2021-02-26
2798,333,2021-06-05
2475,4236,2022-05-18
4127,2568,2021-08-23
336,525,2021-09-29
3564,2289,2021-07-06
2038,3446,2021-01-20
3581,77,2021-11-29
4844,1490,2021-01-09
572,4014,2021-08-17
2172,3499,2021-05-09
4479,2523,2021-12-25
3227,2848,2022-03-04
2124,1532,2022-01-04
4662,2625,2021-11-24
3271,2935,2022-02-13
3955,3399,2021-10-26
3857,1850,2021-01-06
4792,495,2021-04-03
1693,1954,2022-08-04
4083,1003,2021-03-04
2885,2265,2021-04-01
3270,96,2022-04-01
4279,219,2021-05-09
3974,2275,2022-04-28
4531,4291,2022-03-15
1200,2199,2021-08-30
3083,2420,2021-10-09
2123,3830,2021-10-06
490,2533,2022-05-18
207,3554,2021-09-22
2999,1724,2021-03-06
4661,651,2022-01-01
2677,4304,2022-01-31
3484,1363,2021-01-22
3686,896,2021-05-10
3822,2679,2022-05-25
4190,1132,2022-07-05
2999,4295,2022-04-07
3090,746,2022-03-01
1717,4438,2021-10-29
1364,1469,2022-08-22
1389,2268,2021-07-26
1945,3079,2021-07-21
1890,2558,2022-07-01
1972,236,2021-02-08
3690,656,2021-02-19
2766,3573,2021-07-04
1746,2037,2021-09-30
4975,1675,2021-09-17
2661,578,2021-08-07
1873,4187,2021-04-10
4753,3002,2021-06-02
833,2320,2022-07-17
3138,4287,2022-08-19
2982,2944,2022-02-22
1433,380,2022-02-03
1579,4735,2022-03-21
2612,4499,2022-06-01
3669,911,2022-08-06
4692,2146,2022-04-27
2163,3617,2021-09-20
590,310,2022-03-30
2727,2715,2021-12-11
420,432,2021-04-21
4126,4679,2022-04-13
3604,2458,2022-06-13
2677,741,2021-11-12
3427,3941,2022-04-15
2160,207,2021-07-11
4318,3262,2022-05-30
3688,808,2021-08-08
4115,1199,2021-05-31
833,2843,2021-11-09
4012,140,2021-09-27
1717,3512,2021-11-23
3142,59,2021-02-08
2472,2132,2021-08-19
4171,4683,2021-05-27
2548,4065,2021-12-15
2419,4835,2021-06-03
1817,84,2022-02-27
2987,552,2022-01-07
3756,401,2022-08-18
3689,4849,2022-03-20
2848,4695,2022-04-19
3638,4225,2022-07-09
4758,798,2022-04-01
2657,2915,2022-07-17
4036,1802,2021-10-23
1699,3107,2022-08-10
4528,1940,2021-12-06
1928,2709,2021-06-26
2385,2433,2021-01-19
4665,1259,2022-04-17
3334,505,2021-02-04
1824,3829,2021-05-04
2364,240,2022-02-22
2639,4958,2021-04-25
3152,2193,2021-09-14
1708,4428,2022-08-18
3901,1826,2021-11-16
30,1372,2021-02-03
1374,312,2021-05-24
2122,2673,2021-04-06
845,995,2022-03-31
4358,4860,2021-03-16
4665,1387,2022-06-20
1989,3939,2021-05-13
25,3035,2021-12-01
276,4251,2021-11-12
4739,385,2021-05-21
1207,1543,2021-09-06
3016,4851,2021-08-07
3017,3219,2022-03-04
2545,3748,2021-02-13
4793,2116,2022-05-20
4623,787,2021-09-19
4614,2302,2021-05-25
1210,1212,2022-07-21
1571,3619,2022-03-14
2671,697,2022-02-27
2118,4843,2022-08-13
4678,1211,2021-08-09
4938,1872,2022-04-14
2794,2078,2022-07-29
1010,1864,2022-05-01
3738,4803,2022-03-20
3461,526,2021-09-17
2531,3338,2022-05-06
2713,1736,2021-02-22
2248,362,2022-05-16
4708,4698,2022-05-06
1866,394,2021-10-22
1741,3323,2022-02-20
3032,3053,2022-06-15
3124,1239,2022-02-21
1172,1441,2021-12-07
3801,3220,2021-06-28
154,1371,2021-12-30
2106,1793,2021-02-07
1129,3701,2022-08-20
3146,2275,2022-03-23
1335,2795,2021-09-24
251,2259,2021-10-04
3928,105,2022-01-09
1199,435,2021-12-02
3882,3480,2022-05-12
2461,667,2021-06-21
1392,1294,2021-06-19
3464,3582,2021-05-19
137,3746,2021-01-21
259,931,2021-01-17
3531,3603,2022-03-29
4747,3944,2022-08-21
538,4472,2021-02-08
1878,4700,2022-03-21
2719,4558,2022-05-12
4461,2542,2021-03-15
3338,1362,2021-12-26
1722,2556,2022-04-18
953,153,2021-12-22
4699,596,2021-12-08
3238,1428,2022-07-17
213,4152,2021-07-15
2123,1986,2021-01-04
2716,3567,2021-11-03
3113,2289,2022-07-21
3536,96,2021-06-20
2625,2094,2021-05-07
953,2765,2022-03-17
2535,2950,2021-02-20
3637,3294,2021-05-03
800,3739,2022-02-03
3454,1771,2021-03-14
3391,1257,2021-06-20
3123,3895,2021-01-03
1044,3082,2022-07-15
123,3734,2021-08-30
4374,2584,2022-04-27
3090,3904,2022-08-29
4546,941,2021-11-15
4605,3027,2021-10-13
4326,210,2021-09-01
4306,2029,2022-01-13
559,550,2021-01-16
3836,3767,2022-03-07
4989,741,2021-09-05
227,2755,2021-07-15
255,1901,2022-06-23
1043,3869,2021-05-04
883,380,2021-10-31
1936,151,2021-10-04
1941,2617,2021-11-01
119,3318,2022-05-28
4717,89,2021-11-01
3408,1985,2022-06-20
4980,2089,2022-08-24
2611,4493,2022-03-04
2801,4790,2022-01-13
3318,2670,2022-08-26
4906,2177,2021-12-09
1633,939,2022-02-03
2813,86,2021-04-27
742,2267,2021-08-02
168,4129,2021-07-14
1633,1583,2021-09-25
1226,814,2021-08-28
1095,3310,2021-07-28
4252,3121,2021-08-07
440,265,2021-07-07
4204,491,2021-04-09
2821,4807,2021-01-02
988,1911,2022-07-30
459,2718,2022-07-01
4950,1553,2022-02-21
2520,2200,2021-10-28
2811,3971,2022-07-25
4707,666,2022-04-03
1984,4437,2021-11-16
2847,1266,2022-07-23
5,4357,2021-09-20
4464,624,2022-08-06
4114,4328,2021-03-07
4900,1535,2021-04-18
1820,1891,2021-12-06
3461,3635,2021-05-10
3868,673,2022-03-02
2154,1894,2021-08-29
3432,282,2022-06-13
373,628,2021-05-23
4381,3277,2021-01-14
1135,4389,2021-09-11
2753,1986,2022-05-13
1068,883,2021-03-24
4648,560,2021-01-28
3537,2823,2021-03-20
3944,4173,2021-07-03
4548,3009,2021-11-13
2472,986,2021-01-29
4870,4201,2021-06-12
271,1356,2021-04-06
279,3460,2022-06-04
653,3620,2021-11-19
1776,840,2021-04-11
2107,3639,2022-04-12
455,3249,2021-05-25
1997,3074,2022-07-05
4796,264,2022-04-23
2539,4627,2022-01-28
2302,1453,2021-06-06
2394,4846,2022-08-05
3757,744,2022-02-21
4232,4322,2021-07-08
2670,1245,2021-08-09
3414,4205,2022-03-08
3714,2377,2022-05-25
2318,3067,2021-01-18
4620,4824,2022-06-01
2906,1069,2021-03-28
1936,3230,2022-05-17
3644,2839,2021-06-30
2972,2212,2022-08-28
2850,3532,2021-03-15
3773,3504,2021-08-22
4931,1739,2021-11-11
4582,4791,2021-10-07
380,1807,2022-08-10
110,3024,2021-12-25
269,2887,2021-03-08
955,116,2021-04-13
2625,111,2022-02-17
4218,3471,2022-01-30
1257,4047,2022-06-15
273,1961,2021-07-26
3134,3673,2021-01-15
811,105,2021-09-29
2981,2616,2022-06-18
2506,1260,2021-01-06
3177,185,2021-11-21
1825,1225,2022-06-16
2594,2785,2021-11-06
2519,2703,2021-10-12
4616,1072,2021-10-17
1604,4102,2021-02-24
4229,1476,2022-03-02
629,1097,2021-06-17
4172,871,2022-06-08
2775,3028,2021-12-19
1117,1255,2022-07-13
4061,2816,2021-02-11
1665,898,2021-03-29
3202,3032,2021-04-06
1960,1205,2022-08-13
1809,1717,2022-07-16
609,4934,2021-12-30
1099,4411,2022-01-12
471,2496,2022-02-01
996,2467,2021-09-25
4742,1190,2021-02-05
4644,715,2022-05-02
2363,1570,2021-03-24
3156,4396,2021-04-08
1477,3301,2022-02-21
340,2686,2022-05-26
429,1453,2022-02-12
2683,80,2021-12-03
1685,2871,2021-04-28
3475,2202,2021-08-28
1936,4191,2022-07-07
2185,3387,2021-06-12
1848,3235,2021-08-14
2748,3696,2022-01-17
2909,4568,2021-12-16
1581,4602,2021-12-18
2609,3953,2021-11-11
1784,215,2022-07-22
1789,4208,2021-12-27
3567,2877,2021-01-22
2315,3281,2022-06-14
3609,3163,2022-02-16
3879,1703,2021-07-08
2397,529,2021-07-24
722,4072,2022-05-15
3097,4465,2022-03-25
1372,3525,2021-07-15
1997,323,2021-04-20
4089,4858,2021-01-13
4007,1467,2021-04-20
794,4494,2021-06-14
4817,3202,2021-08-31
2091,3193,2021-05-15
3920,3899,2022-03-30
871,187,2022-04-04
644,610,2022-01-02
2570,2463,2022-02-05
1794,996,2021-10-13
3326,4742,2021-10-12
3540,1671,2022-05-15
3188,2988,2021-07-17
2765,4932,2022-06-26
4752,4519,2021-11-21
4777,4724,2021-04-21
2330,4296,2021-06-17
252,3811,2021-12-27
4780,1993,2021-06-01
1742,3737,2022-08-15
4696,2447,2021-02-07
4401,4793,2021-08-12
43,4679,2021-02-04
3919,3226,2022-03-07
2644,3049,2021-12-26
4942,3847,2021-07-23
3875,1825,2021-02-25
4550,1580,2022-03-30
4853,3090,2021-12-13
2440,3680,2022-03-25
4938,4496,2021-12-30
4996,3799,2022-07-13
4921,548,2021-09-30
1060,1480,2022-01-31
1271,785,2021-01-14
2742,3482,2021-06-01
899,3560,2021-08-10
4171,4318,2021-01-27
511,374,2022-01-24
593,4452,2022-02-13
4696,4802,2021-01-24
61,261,2022-06-03
4068,1358,2021-02-02
4445,98,2022-04-16
2976,4427,2021-12-05
4501,698,2021-09-23
4382,3262,2021-06-14
2436,3237,2022-02-22
3818,2940,2022-02-24
2186,703,2021-10-13
3397,4283,2021-09-02
1497,1996,2021-04-22
3325,148,2022-08-16
32,4248,2022-04-24
2972,1279,2022-01-14
4674,4356,2022-08-15
2315,4416,2021-12-19
4262,2965,2022-06-14
349,526,2021-06-02
1531,2410,2022-06-21
3206,1084,2022-03-01
1048,2957,2021-07-03
440,4222,2021-03-08
4899,3780,2021-06-17
3396,2424,2022-04-24
2121,4103,2022-01-23
531,370,2021-05-02
2526,4149,2021-05-17
1764,1186,2022-05-23
3779,4321,2022-07-08
2015,3310,2021-09-12
450,2658,2021-04-27
2717,4674,2021-02-11
3713,1137,2021-03-29
97,2570,2021-10-13
3049,2735,2022-06-12
3337,3441,2022-08-25
2587,364,2021-02-09
4851,300,2021-09-14
612,2329,2021-09-18
429,4748,2021-10-07
2785,1416,2021-11-15
4466,616,2021-05-05
259,4939,2021-04-07
4700,124,2022-05-05
2613,2188,2021-06-25
4492,4609,2021-03-31
3219,3597,2021-05-13
2997,736,2022-03-17
3081,1193,2021-07-18
1076,612,2021-08-26
2356,64,2021-08-04
2804,761,2021-08-15
4540,2579,2021-01-22
4890,196,2021-12-06
3779,3192,2022-04-28
2310,743,2022-05-08
4490,446,2022-06-24
3725,3235,2021-07-12
2450,92,2021-09-08
4028,1603,2021-11-05
2770,997,2021-11-12
1463,2970,2021-04-09
4421,548,2021-10-31
2872,4070,2021-08-08
461,4982,2022-07-01
4102,3184,2021-07-21
584,4597,2021-09-06
4182,802,2021-10-28
2241,1510,2022-07-15
1110,4105,2021-05-16
4893,1188,2022-04-30
3801,4602,2021-03-17
892,2865,2022-01-05
4127,582,2021-01-09
4674,2838,2021-08-26
2804,3792,2021-04-09
4664,4605,2021-01-01
2255,82,2022-05-09
1466,3521,2022-05-24
1182,3452,2022-06-03
494,3029,2022-03-19
154,4109,2021-04-24
4,464,2022-07-07
4434,1422,2021-06-30
973,4528,2021-11-23
2861,253,2021-12-15
4142,3704,2021-03-31
2976,3927,2021-03-06
4213,2141,2021-03-13
1767,3626,2021-12-27
648,4288,2022-06-09
1353,3952,2021-12-23
3773,817,2022-01-12
4024,834,2021-09-20
1068,1688,2022-07-09
1686,2164,2022-01-07
2414,4961,2021-10-31
1621,1845,2021-08-08
1442,4408,2022-04-28
4631,2304,2021-06-18
3698,2395,2021-09-04
2238,3588,2022-08-05
3754,3757,2021-03-31
4251,2458,2022-01-18
2559,771,2021-09-01
3091,4280,2022-03-18
3860,1075,2021-09-08
4621,1825,2022-04-05
2635,4917,2021-11-30
24,4558,2022-01-28
1290,3168,2021-07-21
2333,453,2021-02-10
3191,2649,2021-08-20
1893,1255,2021-02-04
2079,2468,2021-10-08
2673,2787,2022-01-15
1351,3948,2021-02-25
735,4649,2022-06-28
4058,3245,2021-01-11
4788,1951,2022-06-19
78,501,2021-08-14
750,4063,2021-02-17
592,892,2021-10-03
3674,1433,2021-10-18
846,4047,2022-01-13
1934,982,2022-05-06
3366,880,2022-04-25
4179,3209,2022-06-27
2051,3002,2022-01-21
450,1391,2022-07-01
4104,3812,2021-07-28
3572,4308,2021-04-02
1898,4151,2021-05-07
2759,4475,2021-05-01
1220,4747,2022-05-07
4243,3014,2021-08-26
3824,4967,2021-01-12
2439,2054,2022-06-17
3649,3610,2022-02-14
1536,3719,2021-12-11
3047,4669,2021-09-27
1180,1016,2021-04-17
4846,15,2022-08-10
403,1265,2021-07-06
2602,2790,2022-07-18
177,3837,2022-08-24
900,2053,2022-08-06
3840,1147,2021-11-12
1307,1020,2022-04-07
2512,4784,2021-10-17
349,977,2021-10-16
2261,1187,2021-05-20
1616,3425,2021-02-18
1937,1408,2022-04-19
1192,3516,2021-12-08
1848,1053,2021-01-31
3703,2406,2021-06-17
2315,1257,2022-01-22
1199,366,2021-12-06
3108,3297,2021-05-22
3959,294,2021-12-01
2346,3992,2022-08-05
357,1394,2022-07-09
4822,271,2021-08-22
4433,3563,2021-03-12
956,2389,2021-04-28
290,4832,2022-05-25
2288,3852,2022-04-26
4063,1467,2021-03-21
3124,1165,2022-08-16
4806,2697,2022-07-02
3295,1874,2021-12-27
2617,1532,2021-12-01
4538,4399,2022-07-18
3310,4437,2021-11-04
3316,300,2021-02-13
302,3056,2022-01-06
2772,1098,2022-01-20
429,913,2021-04-07
4912,1476,2022-01-15
964,4721,2022-07-26
2180,4948,2021-10-18
2859,217,2022-08-09
3023,2793,2021-11-05
1001,621,2021-05-29
2172,4730,2022-03-09
3417,4751,2021-01-14
1263,2913,2022-08-03
1506,124,2022-04-26
1902,3912,2022-01-02
1441,3546,2022-04-05
3749,1025,2021-12-18
4472,3161,2021-11-14
3514,4698,2021-05-20
4411,357,2021-02-02
2514,2317,2021-12-26
1186,1414,2022-02-20
188,788,2021-08-24
1535,2271,2021-08-06
432,2998,2021-08-23
3927,393,2022-08-17
1721,3685,2022-08-12
4327,965,2022-08-06
2756,4292,2021-11-13
3827,3862,2022-08-17
750,2066,2021-08-04
4222,2519,2022-01-08
2651,4372,2022-05-17
4426,2150,2022-04-27
3264,753,2022-01-31
3895,4160,2021-09-30
1512,3615,2021-12-14
249,2646,2021-10-06
3573,4761,2022-06-14
2695,995,2021-08-18
58,4360,2022-01-24
4677,4440,2021-08-31
814,2673,2021-03-12
3165,4620,2022-03-09
2888,2390,2022-08-02
525,203,2021-09-11
1005,3491,2022-03-30
1351,3314,2022-01-06
4575,751,2021-06-18
1955,1682,2021-03-05
4748,829,2021-07-15
1443,3665,2022-06-29
186,4556,2021-01-26
1985,733,2021-06-29
3374,2185,2021-08-26
3903,1677,2021-04-08
1623,4137,2022-04-01
1576,4238,2022-04-22
3809,2618,2021-06-03
4313,1184,2022-01-24
1950,627,2022-06-19
4372,1061,2022-06-12
3966,394,2022-05-26
4336,1584,2021-01-08
3411,944,2021-09-19
144,4340,2022-07-10
2225,775,2022-07-11
712,545,2022-01-26
299,3097,2022-03-15
4028,4571,2022-06-15
4108,2209,2022-04-16
4298,3139,2022-04-18
2756,1433,2021-08-28
502,1101,2022-03-22
2217,3475,2021-04-12
2209,4689,2022-03-16
2774,810,2021-08-21
4354,4493,2022-03-22
4508,654,2022-06-07
3878,2726,2022-07-22
1527,4750,2022-06-08
114,3958,2021-09-10
2205,3147,2021-07-05
4592,1314,2021-05-26
4964,1772,2021-08-11
898,3570,2022-01-31
2573,3932,2021-09-02
2658,3807,2021-07-14
2090,3186,2021-04-24
4677,4198,2022-07-08
2496,1619,2022-08-18
945,2547,2022-05-31
3357,3844,2022-02-21
4559,2770,2021-07-26
4339,4755,2022-01-27
86,3790,2021-04-08
2210,2389,2022-03-07
363,2151,2021-03-15
1062,2331,2022-02-26
3726,1837,2022-08-06
2951,653,2021-09-03
4,2800,2021-03-17
4189,958,2022-07-21
2092,3528,2021-06-05
4311,655,2022-06-28
1428,3735,2022-06-25
4784,1919,2021-08-13
3926,597,2021-07-22
4500,3241,2021-03-23
2293,2703,2021-03-31
2051,1432,2021-05-24
4362,2994,2021-01-31
4027,2204,2021-05-03
35,1843,2022-01-07
250,2840,2022-08-26
2989,2398,2021-04-18
1606,640,2022-06-10
1086,3642,2021-06-04
1902,2312,2022-08-05
56,1120,2022-05-27
2267,4169,2022-08-27
4778,1582,2021-04-27
1079,1441,2021-10-11
3826,1257,2022-08-26
1307,3994,2021-11-15
942,4945,2021-12-21
290,2902,2021-07-30
1842,1338,2021-12-31
986,2350,2022-08-08
466,4484,2022-07-25
4178,3921,2022-02-08
2616,4135,2021-05-29
2125,4149,2021-02-01
3924,2000,2022-03-06
1147,3326,2021-06-28
3988,3480,2022-02-12
2377,1854,2022-05-09
2356,3699,2022-04-14
3691,622,2021-02-07
4447,3755,2021-03-25
2413,1296,2021-11-24
2076,289,2022-07-10
2352,1855,2022-03-21
656,174,2021-06-13
985,2285,2022-07-09
759,2702,2021-07-25
2499,3704,2021-04-16
2141,1624,2021-03-15
2188,2311,2021-03-24
871,1946,2021-06-24
4347,3154,2022-02-01
2692,4838,2021-10-23
970,2223,2021-04-02
1480,4,2022-01-27
4883,1040,2021-07-12
3847,2528,2022-01-04
2896,1293,2021-09-26
1638,3202,2021-04-03
1076,639,2021-09-28
3447,4252,2021-05-22
1946,4146,2021-02-03
4135,4024,2021-11-30
4316,4770,2021-07-15
1420,2665,2021-04-19
758,344,2022-05-04
1008,30,2021-12-01
4163,1362,2021-01-18
747,1003,2021-08-19
3620,1788,2021-11-29
788,3892,2021-03-12
2767,3524,2021-10-26
693,4947,2021-05-22
4284,477,2022-07-27
2156,4741,2022-02-19
3607,3145,2021-05-21
4710,692,2021-02-25
1732,4492,2021-02-09
1905,2106,2021-12-06
53,4522,2022-05-02
4090,2321,2021-01-11
382,3780,2021-05-08
4970,1768,2021-11-22
