20145,4141,2022-06-10
13030,13866,2022-05-29
18373,5709,2022-03-08
18428,9192,2021-04-14
14709,6951,2021-01-28
7531,20933,2021-11-19
582,2305,2021-10-09
20781,13902,2021-12-12
1839,21367,2021-03-17
5324,1442,2022-03-28
14335,19708,2021-10-10
7713,23089,2022-08-12
2802,21488,2022-04-23
21066,7766,2022-08-16
11476,5464,2022-02-04
10646,15543,2021-05-18
8092,8590,2022-05-20
16297,20292,2021-10-25
8876,20360,2021-02-16
16252,9919,2022-07-30
6623,16731,2022-04-28
1187,21097,2022-06-17
24376,2840,2021-11-11
9306,11398,2022-04-24
13979,1112,2021-05-27
7990,14740,2021-03-28
24915,374,2021-04-15
12643,7183,2021-07-25
2491,16882,2021-01-17
11538,4258,2021-09-11
18385,14892,2021-01-09
18846,5318,2021-08-31
4546,4155,2021-03-22
5242,24246,2021-12-05
6186,12002,2022-04-04
4749,24689,2021-02-24
7523,10512,2022-04-30
8834,15339,2022-04-18
24877,12660,2021-12-02
24587,18575,2021-01-19
6313,15838,2022-04-17
4737,2329,2022-05-24
19874,1672,2022-08-09
3514,18833,2022-05-13
21180,7150,2022-07-30
21512,16951,2021-03-17
702,2219,2021-02-01
7737,21133,2022-04-20
3741,23580,2022-07-10
1822,21406,2021-11-16
5167,4562,2022-04-14
2011,36,2022-03-13
7984,8231,2022-01-02
19096,3573,2021-03-02
13605,5669,2022-08-22
18900,6171,2021-09-29
5230,1717,2022-05-31
3671,17745,2021-02-26
236,14343,2021-09-20
22021,4514,2022-05-15
10268,4447,2022-02-27
18262,22900,2021-11-14
10713,1741,2022-05-07
17422,13421,2022-07-09
21707,14659,2021-07-31
21369,19517,2022-08-08
18890,1982,2022-01-16
10510,7258,2022-06-11
8007,24983,2021-03-08
2769,16206,2022-05-06
12333,3039,2021-01-26
12311,24580,2022-08-24
14572,10165,2021-10-21
16189,14072,2022-04-22
6278,11974,2021-01-10
11737,1855,2021-05-13
8694,11701,2021-04-20
2526,15933,2021-01-09
5013,23974,2021-08-30
13439,10532,2021-06-10
7205,22830,2022-08-22
12328,8801,2021-10-09
22823,188,2021-12-27
3291,17745,2022-02-14
7943,24801,2021-03-09
21218,991,2021-11-30
23051,11337,2022-04-22
9737,23692,2022-04-27
2280,24191,2021-10-21
18738,12531,2022-08-17
18460,21832,2021-03-12
13188,23442,2022-07-12
17206,21854,2021-08-21
10771,1175,2022-07-06
14578,18464,2021-08-12
23537,21104,2021-03-08
19278,23722,2021-07-03
11928,4907,2022-02-15
13581,4437,2021-09-27
17128,5280,2022-05-10
14202,17694,2022-06-07
16709,9674,2021-05-05
24025,11095,2021-12-29
14755,17373,2022-04-29
17230,20783,2021-04-13
23427,11752,2021-07-08
21546,6975,2021-11-21
20699,16296,2021-09-18
16290,5448,2021-01-01
1444,8192,2021-10-24
2387,20789,2021-08-05
13250,18300,2021-04-06
1502,21994,2022-04-01
4316,23288,2022-01-02
16830,7163,2021-09-04
3936,13180,2021-08-20
3650,2567,2021-06-15
7010,24970,2021-01-02
22994,15851,2022-07-28
16377,5923,2022-08-27
11396,3351,2021-12-08
20001,12863,2022-08-09
13935,3420,2021-06-03
1214,12783,2021-12-21
4699,7538,2022-03-27
18473,22988,2021-03-28
864,16933,2021-11-02
19623,17032,2021-11-02
23834,17410,2022-02-06
14168,7568,2021-08-31
5843,15943,2021-09-02
5223,11138,2022-03-08
10409,14691,2022-02-01
17794,24253,2022-01-09
5421,3261,2021-03-23
23232,24356,2021-01-04
10458,9565,2021-09-15
3846,14787,2022-05-21
12079,8852,2021-10-13
10076,5239,2022-07-03
8067,24271,2021-07-29
10425,13983,2021-12-04
20072,2769,2022-05-17
542,3708,2021-10-25
17657,3538,2021-09-01
4554,20460,2021-02-25
11228,21641,2021-09-11
13677,8552,2021-07-21
17580,6740,2021-01-29
21446,10783,2021-05-06
21451,22688,2022-08-12
21497,9890,2021-01-26
18831,4200,2021-08-09
23885,16760,2022-08-05
6404,16050,2021-11-15
886,16884,2022-08-24
5538,16675,2021-04-16
12401,22680,2021-07-22
24531,7850,2021-01-12
17375,10472,2022-01-09
23265,19348,2021-05-07
10034,22642,2022-01-16
12504,14769,2021-09-28
8191,19201,2021-11-21
11267,18684,2021-08-16
3287,16530,2021-08-24
11632,23254,2022-04-17
3603,23104,2021-06-18
15580,9698,2021-02-14
16577,11595,2021-06-26
12607,14170,2021-12-15
4411,10766,2022-01-09
21228,9078,2022-01-05
21578,2808,2021-09-24
12017,3742,2021-05-23
3771,21932,2021-01-28
11765,1760,2021-12-06
18233,17199,2021-03-04
8914,22129,2021-05-21
12517,17436,2022-04-02
22722,14158,2022-05-13
2347,18543,2021-06-22
4039,12720,2022-08-14
17336,23657,2021-09-01
4179,19843,2021-05-31
3028,2760,2022-07-31
2986,1396,2021-12-17
18832,2221,2021-12-23
22455,23902,2022-02-18
7845,12419,2021-10-04
10910,15656,2022-03-31
22484,18014,2022-05-27
3476,21332,2021-03-15
7249,287,2021-04-30
16548,17217,2021-05-22
931,24273,2021-02-19
11891,3117,2021-09-04
6040,8670,2021-05-24
20017,23592,2021-05-31
19148,24280,2022-01-28
155,17982,2022-06-23
21911,21505,2021-02-16
24173,13052,2021-05-28
13848,22697,2021-07-13
19149,4579,2022-03-25
24010,23985,2022-05-28
2540,5339,2021-08-02
11902,3005,2021-10-09
16165,23509,2022-03-23
10782,19360,2021-09-22
4197,22896,2021-11-09
7824,20904,2022-07-24
17378,22152,2021-10-12
3318,16697,2021-08-03
5856,12054,2022-08-05
2945,18540,2021-02-08
11002,20542,2021-07-19
16797,15634,2021-03-31
19982,22092,2021-04-26
12484,16493,2021-09-06
13415,15923,2021-01-13
1482,9415,2022-06-14
11841,11381,2022-05-13
6382,1901,2021-06-02
1277,20308,2021-07-12
12381,10752,2022-04-25
6681,1733,2021-02-03
582,12912,2021-07-24
18298,2389,2022-04-12
22351,5263,2021-01-04
17921,16155,2021-06-23
1081,20831,2022-05-16
8937,16146,2021-08-07
1260,675,2022-05-29
19696,21030,2022-03-08
17533,15150,2022-03-16
1967,3843,2021-11-02
8543,23577,2021-03-17
16081,14193,2021-10-25
3665,22280,2022-01-06
2683,13709,2022-08-01
5658,22860,2022-04-11
6504,1853,2021-09-06
17776,19878,2021-10-30
13674,16778,2021-11-30
8430,23024,2022-07-05
11732,16118,2022-07-11
17643,24844,2021-08-31
1277,490,2021-08-22
4663,17598,2021-07-25
569,2979,2021-07-18
3296,23647,2021-12-17
15048,1079,2021-10-12
14334,11132,2021-03-22
11457,12517,2022-04-03
7494,7567,2021-03-10
8989,23751,2021-08-09
1155,13942,2021-02-09
23150,16247,2022-02-12
5544,24113,2021-12-08
11014,14953,2022-08-30
5370,21640,2021-06-30
2709,3832,2022-02-05
15548,5406,2021-02-21
6175,581,2021-02-15
11239,15086,2021-07-13
7445,24387,2021-07-05
10921,13079,2022-06-11
23200,6745,2022-07-04
24856,16112,2021-01-23
21670,19946,2022-08-19
16590,1137,2021-01-17
24196,8057,2021-12-28
10378,20667,2022-03-29
14966,16742,2021-04-01
14516,24557,2022-04-09
10899,956,2021-07-10
1379,4273,2022-06-16
10773,8046,2021-01-26
4183,201,2021-04-20
2292,9874,2021-12-30
6853,18871,2022-07-21
6813,22207,2021-10-23
17620,11657,2021-11-06
4133,16302,2021-03-12
7551,520,2021-04-25
19037,11347,2021-07-26
22744,1559,2022-02-05
24415,22367,2022-02-26
8608,15531,2021-11-11
4045,4542,2022-04-15
7896,15677,2022-08-25
5358,5239,2022-04-10
22817,10766,2021-07-20
19232,2673,2022-05-22
12250,19501,2021-12-25
22863,23557,2022-03-20
6053,6619,2021-01-29
7413,1264,2022-01-21
17326,14248,2021-03-03
2688,17076,2021-07-12
21270,877,2021-11-07
9694,23990,2022-02-21
6733,10195,2021-07-10
1535,7824,2021-07-07
14931,13020,2022-08-16
5569,14355,2021-01-07
16407,12809,2022-06-21
17819,9944,2021-03-03
1701,1804,2021-09-20
9816,5572,2021-04-29
19526,23776,2021-06-13
12683,21436,2021-10-07
17779,2283,2021-12-03
18120,21722,2021-06-16
24935,369,2022-03-01
14400,17345,2022-05-16
7976,6810,2021-10-04
17719,20889,2021-08-05
10053,17918,2021-01-20
5935,14103,2021-07-10
4792,11430,2021-10-08
12295,7037,2021-07-26
6120,4108,2022-06-06
20391,3683,2021-08-22
12249,8392,2021-07-29
9085,10894,2021-03-05
17989,12036,2022-06-20
18063,574,2021-01-22
23135,24607,2022-04-21
7500,13078,2021-01-14
2474,8180,2022-04-06
15904,17991,2021-05-12
1525,18620,2022-02-13
988,5941,2021-09-28
1305,10341,2021-03-07
20876,16673,2022-02-07
21196,18476,2022-05-11
7467,2241,2021-10-17
22824,16764,2021-09-17
23270,9358,2021-08-19
13081,16873,2021-06-25
7810,6050,2022-03-31
8464,20109,2021-05-22
6554,22160,2021-01-24
18363,1844,2021-12-20
3686,2191,2022-04-21
21047,13026,2022-03-12
14487,22473,2021-12-23
17524,16023,2021-01-15
16243,4437,2022-04-07
15862,12650,2021-03-07
14631,17164,2021-01-08
17003,18488,2021-03-28
20134,8655,2021-07-27
5263,11040,2022-06-16
8140,2956,2021-02-18
3193,2100,2021-05-11
15856,1068,2021-12-01
21313,10957,2022-03-29
18094,19162,2021-04-02
3287,19581,2022-03-29
7564,20632,2021-08-04
24743,10398,2021-07-15
12254,23661,2022-04-04
766,2237,2022-04-30
5416,9735,2022-01-09
856,9199,2021-07-04
19298,14783,2021-07-15
19502,17535,2021-07-30
17547,7224,2022-03-24
385,8640,2022-05-31
5878,3222,2021-07-02
20478,692,2021-09-26
4493,6853,2021-04-16
18106,6673,2022-03-04
15679,105,2021-01-13
7645,12849,2021-09-09
14580,10223,2021-09-18
10386,7345,2021-03-28
18955,15299,2021-10-10
10360,12132,2022-05-26
14644,11297,2021-12-16
2301,2242,2021-01-21
16558,10431,2022-05-08
4132,17318,2021-05-20
18461,10814,2021-10-22
15712,96,2021-05-14
11111,4217,2021-02-11
6679,3850,2021-05-18
5126,13767,2022-06-12
21355,20858,2022-07-10
9612,2160,2022-04-10
12696,20392,2021-04-04
9933,10549,2021-12-06
21799,6765,2021-05-26
9752,1689,2021-07-05
19755,21051,2021-02-26
11330,20567,2022-02-19
807,20027,2022-05-17
6689,5687,2021-08-29
15545,145,2021-05-17
8036,4466,2021-07-31
23511,7835,2022-07-13
2091,23150,2021-07-17
20697,9606,2021-04-23
15238,9979,2021-07-04
17168,266,2021-02-10
2826,6803,2021-02-20
12679,12725,2021-12-25
17212,16618,2021-03-12
23485,3802,2021-07-14
13045,21316,2021-10-23
4020,7474,2021-09-13
12271,19257,2021-11-26
4695,21878,2021-12-31
22048,12722,2022-01-10
15820,8218,2021-09-29
16972,1054,2022-06-03
14740,20932,2021-06-30
9257,21095,2021-12-29
24389,12757,2021-02-14
15706,15421,2022-08-10
12181,5513,2022-01-21
21904,11152,2021-07-18
8363,10392,2022-03-11
24434,19613,2021-10-19
10409,1808,2021-07-19
12804,13164,2021-03-15
20198,3477,2021-03-03
11260,18803,2021-05-01
7892,6941,2021-08-22
12799,11854,2021-01-04
8012,5312,2022-07-23
13630,20481,2021-12-16
18952,13299,2021-01-18
15632,19366,2021-12-19
9861,23432,2021-08-10
15819,20653,2022-01-13
19937,5380,2022-07-31
4358,10653,2021-03-12
13765,16565,2021-05-01
18210,5381,2021-02-16
15889,16260,2021-06-16
16673,3643,2022-04-19
752,20363,2022-06-07
19325,15798,2022-04-17
24959,13114,2021-10-16
13090,21247,2021-07-07
767,21922,2021-05-21
13036,6473,2022-06-02
14284,19012,2021-06-14
3527,20518,2021-11-13
24659,9342,2021-09-09
3678,16796,2021-03-27
22235,24080,2022-03-08
12836,22284,2021-06-24
13306,8515,2021-12-31
24760,23853,2022-03-15
10782,22083,2022-01-25
3569,23835,2022-05-28
23618,624,2022-04-15
5287,372,2021-10-08
15375,19924,2021-10-19
4259,5514,2021-06-02
18775,21461,2021-01-01
18872,4320,2022-05-08
10897,5034,2021-04-13
15712,15235,2022-06-26
22019,4671,2021-12-25
10481,17099,2022-08-14
16276,2893,2021-09-23
14407,4338,2021-01-27
10176,22347,2021-09-01
12507,8287,2021-02-06
7581,19061,2021-12-02
8587,11951,2022-01-25
115,15744,2021-12-06
20661,24830,2022-02-03
4378,19613,2021-09-10
12644,11164,2021-08-24
4024,2306,2022-01-24
23138,15842,2021-11-09
4455,10765,2021-02-22
3021,15402,2022-06-19
9286,12433,2021-11-11
6693,17679,2022-02-06
24303,14244,2021-02-11
15445,23276,2022-08-03
24174,851,2022-01-19
4105,7222,2021-04-02
1366,9673,2022-05-09
23710,11160,2022-06-18
5360,1922,2021-08-27
23955,18214,2021-10-24
7992,22000,2021-05-12
15190,22830,2021-06-11
21312,5475,2021-05-28
5439,15994,2021-04-15
13544,9035,2021-03-01
20394,19846,2021-08-16
15313,11079,2022-01-08
4210,6446,2021-08-15
16355,642,2021-06-12
15701,6288,2021-02-14
9264,6689,2021-01-24
2163,16745,2022-04-28
8306,19923,2022-06-05
2925,2215,2021-02-17
19081,17946,2022-04-10
23039,21379,2021-07-08
17516,1731,2021-05-12
20507,16707,2021-12-31
5938,22245,2022-07-12
527,18885,2022-01-02
21729,20731,2021-09-04
20649,17504,2022-06-06
12869,8377,2021-04-01
19910,1196,2021-10-10
21760,24071,2021-01-03
10065,24628,2022-05-24
597,2247,2021-05-16
12085,19744,2021-10-30
15509,21043,2021-01-07
15507,6241,2021-12-08
18549,12674,2022-08-07
5962,13388,2022-07-11
11457,19472,2021-01-05
22374,15191,2021-11-13
8184,1841,2022-03-11
15930,18262,2021-11-19
14257,24910,2022-03-21
6100,9597,2021-02-24
6123,22016,2021-07-26
23223,20666,2022-04-14
4263,1285,2021-05-02
17599,9294,2021-01-20
9892,15015,2021-08-10
6308,23367,2022-06-06
3012,3924,2022-03-25
1351,13018,2022-07-06
24513,16444,2021-11-23
15914,7165,2021-07-01
16357,13286,2022-07-24
16084,10293,2021-01-08
20721,20768,2022-08-08
22483,12273,2022-03-31
24112,16267,2022-02-27
1104,10780,2021-01-09
13796,17618,2021-01-09
13605,23414,2021-01-31
7804,1897,2021-01-28
24101,13241,2021-07-29
8558,21849,2022-06-25
24101,4052,2022-07-21
3054,10338,2021-08-28
12228,19930,2022-04-18
3034,7040,2021-04-16
6539,5341,2021-04-07
8340,4406,2022-01-06
9492,11601,2022-04-26
5328,13323,2021-02-11
15614,3907,2021-02-20
3176,4478,2022-02-11
22463,23327,2021-12-24
24234,20031,2021-03-14
17561,17863,2021-07-16
19841,12881,2021-12-20
11901,549,2022-07-05
21734,21637,2021-03-20
6142,3597,2022-03-29
189,8812,2022-06-12
1474,10457,2021-07-13
16430,6363,2021-07-31
4126,12517,2022-05-06
24801,2510,2022-05-08
23808,24021,2022-03-29
468,4863,2021-12-10
3863,4017,2022-02-05
17924,18439,2022-02-24
3328,24247,2022-08-27
1929,20709,2021-08-27
4982,24685,2022-04-26
23878,22209,2021-07-02
20829,4779,2021-10-10
6168,5228,2021-08-03
19377,24815,2022-08-09
5640,15139,2022-03-09
8529,9942,2021-10-02
17181,20610,2021-10-03
24553,9142,2021-01-07
14738,11421,2021-09-03
21638,7486,2022-04-24
23323,18160,2021-07-16
22224,17051,2022-04-01
1721,7480,2021-06-23
15977,21402,2021-01-17
386,19287,2022-04-06
24761,3298,2021-10-27
19670,12264,2022-03-13
21459,13664,2021-12-04
21472,23047,2021-01-05
21538,12784,2021-05-01
11482,2760,2021-04-24
19511,464,2022-03-15
20940,19842,2022-05-28
3124,14205,2022-06-03
6030,14577,2021-10-09
20176,915,2021-04-28
8981,7350,2021-02-27
16394,4051,2021-09-17
20777,5546,2022-06-04
11574,23824,2022-05-04
3962,65,2021-03-28
3801,8611,2021-10-06
4098,282,2022-07-11
3457,16111,2021-04-22
20939,436,2021-04-06
19182,3426,2021-12-30
21016,22501,2022-04-15
13175,4046,2022-05-07
3696,14598,2022-03-20
5032,20819,2022-05-28
7640,12505,2022-07-05
12343,13885,2022-04-17
1902,17063,2021-09-02
19936,14435,2021-12-04
2987,6890,2022-08-10
15060,1587,2022-04-17
17331,8866,2022-04-20
16405,23338,2022-05-19
13852,15221,2022-02-18
19548,18886,2021-03-24
9992,24839,2022-04-30
6024,17000,2022-07-14
22325,13342,2021-10-28
14852,6829,2022-06-19
12342,9888,2021-07-19
6255,2767,2021-12-28
16722,19225,2022-01-28
19422,23832,2021-09-30
14626,9988,2022-02-26
377,13185,2021-12-30
4009,4764,2021-01-08
8586,18388,2021-12-01
18122,2813,2021-07-17
3737,5730,2022-01-06
17008,15181,2021-09-29
14922,24074,2022-06-14
21556,22794,2021-08-13
10385,7908,2021-01-07
22615,8563,2021-01-27
23433,8045,2022-06-07
6498,20243,2022-03-07
8545,20505,2021-06-19
4616,15606,2021-02-23
14362,21639,2021-05-27
23716,15780,2022-04-12
27,5602,2021-08-16
12150,13645,2021-08-12
23545,10553,2021-11-06
923,9323,2022-04-03
18964,23857,2021-12-13
5499,5839,2021-08-28
14985,14906,2022-08-06
20610,9629,2021-06-12
3581,2660,2022-03-29
165,20961,2022-07-16
21677,24597,2022-04-22
17311,11057,2021-10-01
12414,11869,2021-02-20
11533,14834,2021-06-17
2892,14537,2021-05-26
13622,11753,2021-01-24
13874,12588,2022-08-09
17331,21833,2021-10-20
15838,4795,2022-05-08
24763,9188,2021-10-13
23690,19608,2021-01-10
14109,15669,2021-12-22
9638,6004,2021-10-26
24729,23531,2021-12-09
10316,23658,2021-11-01
6273,20616,2022-07-10
3261,15929,2021-06-16
22022,20849,2022-01-29
2359,11766,2021-02-23
23230,2678,2022-08-10
21329,1141,2021-03-06
15213,21264,2021-08-21
14533,24367,2022-06-13
17655,23203,2021-09-03
17033,1308,2021-04-19
16376,1089,2021-08-05
22492,13498,2021-10-18
1051,3562,2022-01-07
7664,11166,2022-04-08
17972,4189,2022-07-24
10254,20875,2021-09-23
2337,19499,2022-08-06
2863,902,2021-03-20
3382,7980,2021-10-09
8002,7348,2021-08-16
14444,13358,2021-09-22
20682,23132,2021-02-17
14200,12397,2021-10-27
15250,24361,2022-02-17
472,17884,2022-08-05
4362,3677,2021-06-14
12278,9345,2022-02-14
10526,21429,2021-09-02
10914,6680,2022-05-05
2520,22342,2022-01-28
12076,24382,2022-04-27
2189,16939,2022-02-23
16595,20080,2021-04-25
4237,22362,2021-04-12
23847,17416,2021-04-11
11543,9002,2022-07-24
8077,17901,2021-06-17
662,6702,2021-06-19
831,14313,2022-03-23
23843,13336,2021-08-26
19161,2221,2022-08-05
6901,9110,2021-01-18
7620,19449,2021-05-08
2460,17236,2022-03-12
98,10262,2021-12-07
8533,3021,2021-08-28
15687,18709,2021-01-29
24622,20694,2021-07-25
6508,12401,2022-01-15
3619,15411,2021-08-27
22126,13412,2021-12-10
21565,7012,2021-04-01
23722,8684,2021-03-09
16245,4259,2022-03-13
6709,11937,2022-03-08
23242,3075,2021-09-16
6917,20065,2021-01-15
23793,10159,2021-03-13
15418,21107,2022-06-18
21086,6320,2021-04-24
20801,6714,2022-04-17
16999,22,2022-02-22
7039,13588,2021-12-20
15159,21733,2021-10-13
17385,21436,2022-01-05
18918,10647,2022-06-29
17050,3669,2022-05-10
13561,8914,2021-09-12
6723,15036,2022-07-17
21592,16009,2021-03-30
9754,6547,2021-11-07
5874,8417,2021-09-26
13577,16576,2021-10-23
15181,5339,2022-05-07
16166,9840,2021-09-13
16943,16664,2022-06-21
15974,23721,2021-03-24
2695,11641,2021-05-12
1469,121,2021-06-16
16884,6721,2022-08-22
19764,9659,2022-01-11
1517,15138,2021-07-11
6032,14420,2022-06-06
11995,14206,2021-01-10
20535,23584,2021-01-16
14734,10449,2021-10-08
21179,13895,2022-05-25
24417,12274,2021-05-06
24540,1686,2021-10-12
16401,2503,2022-07-07
816,24033,2022-03-03
21085,12392,2022-04-18
12439,5577,2022-03-12
14862,16594,2022-03-05
8045,8671,2021-08-21
13406,9151,2022-07-04
9249,22858,2021-02-11
18931,9062,2021-07-26
753,9652,2021-05-24
10702,14287,2022-06-18
5421,8516,2021-09-16
1351,21016,2021-12-16
16276,10071,2022-07-02
11704,21219,2022-06-26
7779,12041,2021-08-04
8917,14271,2021-05-30
23893,16676,2021-05-25
21374,24182,2021-03-23
7031,10314,2021-03-15
13838,773,2021-05-30
22742,17556,2021-06-17
1132,12363,2021-05-16
23470,17139,2022-07-12
1782,11531,2022-05-22
17714,22475,2022-06-25
7469,22735,2022-03-07
14823,15337,2021-08-10
12593,22164,2021-12-07
7889,11887,2021-02-01
22557,20830,2021-05-12
12132,17020,2022-04-24
12818,23281,2022-08-30
8291,11476,2021-04-02
1706,4572,2022-06-30
12090,23787,2022-06-10
17558,23410,2022-05-20
19282,15722,2021-09-02
5329,17370,2021-08-17
5503,8958,2022-06-12
4387,24489,2022-02-16
8294,22567,2021-06-20
2106,13925,2022-01-16
1247,21655,2021-10-24
16230,5465,2022-05-11
10023,9844,2021-10-16
16631,4079,2021-09-14
4350,10702,2022-04-23
17225,13673,2021-09-20
4825,22882,2021-06-21
1686,22491,2021-11-17
2540,22961,2021-11-18
3430,13404,2021-05-09
12001,7491,2021-07-15
24694,17513,2021-05-21
11374,11216,2021-07-30
20973,8754,2022-05-23
295,18892,2021-12-07
16758,17649,2021-12-02
8268,6216,2022-01-27
21019,23206,2022-02-14
12395,9938,2021-01-16
10042,7804,2021-01-18
1392,7942,2021-04-15
16123,9391,2021-06-29
14520,21245,2021-01-01
19673,10686,2021-06-16
10935,7985,2021-04-05
14610,13181,2021-03-09
1895,13637,2022-05-04
9155,9335,2022-08-11
7288,4031,2022-06-17
3896,14694,2021-01-27
21480,7796,2021-04-29
20146,19461,2022-01-07
18457,19955,2022-03-01
19710,11210,2021-04-01
6622,17309,2021-08-17
1151,9772,2021-04-17
12679,4442,2022-03-15
5455,10387,2021-11-02
3478,9249,2022-04-17
19368,13070,2021-02-26
23725,17740,2021-06-08
1272,13208,2021-05-04
22676,24910,2021-03-03
7563,5918,2021-03-26
2465,6251,2021-05-22
17334,1668,2022-03-05
7991,13093,2021-02-01
9604,11054,2021-05-05
8879,12934,2021-12-14
19332,18696,2021-04-30
10284,19134,2022-07-27
6261,4077,2021-10-20
13896,7073,2022-03-08
22470,7369,2021-01-24
9250,16818,2021-07-13
22131,18141,2021-03-29
3424,1901,2022-04-25
4029,9897,2022-04-30
19641,21301,2021-04-22
24508,22784,2021-09-27
17688,4364,2021-08-05
3995,16076,2021-12-12
24601,23620,2021-04-20
3280,23928,2021-03-07
22625,5024,2022-06-03
10654,1097,2022-03-06
21880,4893,2021-09-23
19229,16243,2022-08-02
7064,18956,2021-09-01
3524,785,2021-08-31
16608,10898,2021-05-04
21221,1524,2022-03-08
1546,17031,2022-06-03
19003,6938,2021-12-23
2715,21024,2021-12-11
24571,7077,2021-05-19
21944,18296,2021-02-16
4472,24798,2021-05-17
20096,3168,2021-01-08
21920,2823,2021-07-03
17920,1390,2021-01-14
11853,18498,2021-02-01
3432,23374,2022-04-29
853,10554,2021-03-09
14530,17035,2022-08-04
9952,14719,2022-07-02
9278,21003,2021-07-27
5501,16235,2021-02-23
13916,14417,2021-02-19
13332,5400,2022-03-23
21049,12623,2021-06-27
4409,10009,2022-04-05
5486,10834,2021-11-14
7527,8338,2022-03-30
8456,10755,2022-01-19
18502,15034,2021-12-29
24188,14696,2022-02-25
9083,17004,2022-08-16
21583,1163,2021-10-26
7834,4981,2021-09-16
5789,19609,2021-12-13
23639,15545,2021-12-03
6774,5980,2022-03-10
15165,21984,2021-12-19
18811,6206,2022-01-22
10613,11465,2021-07-26
5129,14625,2021-10-07
10988,20467,2022-01-22
11211,18397,2021-10-28
20908,10295,2021-07-25
16472,13816,2021-04-29
6221,22249,2021-12-31
17911,19199,2022-04-14
4804,13388,2022-06-28
22010,6163,2022-01-19
2402,6526,2021-06-09
3014,23022,2022-07-20
23852,15866,2021-01-22
978,10780,2021-04-01
24580,14826,2021-08-11
21053,3708,2022-06-24
10614,12742,2022-07-10
22301,5420,2021-12-24
5210,16470,2021-01-14
12517,2693,2022-07-27
22081,3191,2022-06-30
18810,23214,2021-04-09
22371,20311,2022-02-18
8793,12308,2021-01-17
7852,2996,2021-06-25
22400,3204,2021-11-06
6201,15935,2021-02-10
9210,19732,2022-06-30
14029,16810,2021-09-28
926,21731,2022-08-24
18564,12304,2021-12-11
18256,6504,2022-02-01
839,10189,2022-02-15
2605,12921,2021-10-27
5955,2498,2022-07-09
16684,10945,2022-04-04
5522,9484,2021-03-06
24509,6427,2021-07-07
3408,9122,2022-03-14
2854,20302,2021-03-21
15187,4188,2021-03-04
1090,12046,2022-03-01
5782,1603,2022-07-27
10090,15923,2021-11-08
9483,5291,2021-02-07
12828,3237,2022-02-06
3374,7655,2021-11-27
11887,10961,2021-10-04
