5918,20904,2021-12-30
6940,22767,2021-08-26
19662,13858,2021-08-09
15284,22295,2022-04-11
21528,23718,2021-12-15
17521,8590,2021-04-04
11135,10007,2021-06-16
5031,8393,2021-09-12
19274,8575,2021-05-04
14784,141,2021-07-30
21312,21651,2021-02-02
14001,1940,2022-01-31
16037,19696,2021-11-29
16564,5655,2021-07-04
10543,7711,2021-04-09
5016,24879,2021-02-03
3074,23539,2021-07-23
11425,8289,2022-05-18
19381,17352,2021-05-31
19820,1780,2021-09-19
16163,24807,2021-10-27
23686,11587,2021-01-29
20399,17939,2022-01-09
24849,1116,2021-05-05
14880,8273,2022-05-14
6815,13123,2022-07-22
7979,7825,2022-05-17
8431,3495,2021-09-22
15796,16334,2022-06-12
11877,11618,2021-07-08
22244,13826,2021-08-18
4132,19404,2021-06-28
15106,7696,2021-06-23
9180,13462,2021-12-09
14775,1940,2022-02-25
3518,8264,2021-08-26
20574,9544,2021-02-07
18869,8797,2022-02-05
355,9658,2021-09-09
13679,15997,2021-09-26
21822,24407,2022-01-19
3413,9832,2021-07-19
9124,5172,2021-09-20
3114,24310,2021-12-25
23176,17065,2021-03-19
15330,1553,2021-03-12
5623,12835,2021-07-25
11711,22037,2022-06-29
10999,14152,2021-03-28
4677,8011,2022-08-30
1917,12653,2021-11-05
16812,7800,2021-10-09
580,18653,2022-08-16
23960,3982,2021-04-17
19633,22158,2021-12-28
2902,19846,2022-05-10
24231,21505,2022-07-30
3904,725,2022-08-12
21266,14643,2022-07-12
15616,2401,2021-09-08
8547,22385,2021-05-22
10250,3888,2022-03-20
2970,10553,2022-08-09
2868,14762,2022-01-01
13006,18407,2021-06-30
11791,24347,2021-05-03
16680,21278,2022-07-15
9272,13962,2022-01-27
11456,10619,2022-02-21
19859,24432,2022-03-09
8741,9447,2021-08-02
9212,11055,2022-06-18
3007,3814,2021-06-16
5466,24930,2021-11-24
4454,15859,2022-04-23
17062,24736,2021-11-22
18776,4330,2022-04-04
12239,23942,2021-04-25
21230,11368,2021-07-04
16511,745,2022-03-13
8767,3439,2021-04-15
17628,4638,2022-08-16
9565,10921,2022-06-26
2932,24846,2021-02-19
18618,16847,2021-10-24
14792,23217,2022-06-25
11128,5827,2021-02-07
12865,8201,2021-10-17
733,5238,2021-02-18
19083,6130,2021-04-15
19958,1481,2021-09-11
20938,8650,2021-09-13
11779,19821,2022-08-24
3333,24665,2021-06-01
14632,3293,2022-04-04
7733,2621,2021-08-28
18945,7726,2021-11-10
16061,16787,2021-01-17
14096,15910,2022-03-05
24298,24417,2021-06-23
2351,22763,2021-10-25
9947,21618,2021-04-24
8991,3756,2021-02-11
11578,15476,2021-10-03
13039,20939,2021-02-09
2077,9351,2022-08-13
467,10596,2021-05-28
23772,24921,2021-01-16
15039,8057,2021-06-30
23058,3368,2021-06-30
14191,4132,2021-12-01
22750,6192,2022-05-07
18370,4640,2022-06-06
9971,6996,2021-06-30
12852,21964,2021-01-08
17497,15509,2021-10-02
17737,12209,2021-07-23
14657,10428,2022-06-26
15572,21040,2022-08-29
7288,318,2021-05-14
7391,24575,2021-08-12
7707,23296,2021-06-22
11773,5383,2022-07-26
3901,17402,2021-06-22
4213,22891,2022-07-12
20099,10303,2021-06-22
9008,15304,2022-02-26
13697,20149,2021-04-21
23212,4531,2022-02-07
19246,13878,2022-06-19
19355,22331,2022-03-02
22508,15770,2021-12-03
21166,10735,2021-07-18
24484,2258,2022-06-29
2497,17105,2021-01-19
16383,459,2022-01-21
21114,966,2022-07-12
372,23654,2021-06-30
14530,12441,2021-12-11
17972,9625,2022-05-03
13478,17757,2021-01-19
19754,21229,2022-04-13
1352,570,2022-08-18
6986,5818,2021-01-03
6156,6503,2021-01-08
22718,14858,2021-09-06
12930,15311,2021-09-22
1640,23631,2022-02-12
12817,13288,2021-11-21
10846,15946,2022-01-21
23154,962,2022-04-12
20679,17803,2021-08-23
16174,22855,2021-11-01
15198,13018,2021-04-01
18552,22805,2022-05-07
17313,23734,2022-06-09
14039,24247,2022-08-03
23322,10407,2021-11-09
19816,11519,2022-08-19
19757,14495,2021-11-26
7227,5972,2022-07-08
10226,11436,2021-03-12
19119,23521,2022-02-22
9301,21457,2021-09-22
4534,21123,2022-08-03
14565,2957,2022-04-11
5488,2509,2021-05-21
20634,4449,2022-03-13
79,21110,2021-07-31
2729,110,2022-03-26
14950,21762,2022-06-23
5971,21,2021-12-14
14739,20106,2022-08-02
18528,14881,2021-05-11
6807,2727,2022-08-27
15498,2477,2022-02-18
950,10528,2021-09-02
22866,17476,2021-02-12
11843,24589,2021-02-07
18685,3395,2021-10-04
7546,16983,2022-07-01
1547,14570,2022-01-22
17423,10684,2022-02-10
19733,22963,2022-07-29
18055,21432,2021-05-26
16229,20061,2021-03-17
12396,6840,2022-05-09
11509,6564,2021-02-14
23764,16032,2022-05-04
13122,7527,2022-05-23
2906,3890,2021-03-11
8773,18868,2021-06-08
5116,17906,2022-01-28
23386,6382,2021-05-03
13664,21446,2022-06-11
10577,8218,2022-05-21
5490,9288,2021-09-23
20572,13262,2021-04-07
3167,1250,2021-11-22
3035,3822,2021-09-17
8542,19008,2021-08-04
5541,10855,2021-09-07
1347,18713,2021-04-13
18506,5141,2021-02-12
7375,7359,2021-02-02
5672,19447,2022-04-12
7054,13692,2022-03-20
11813,9306,2022-06-27
3277,23108,2021-06-08
24118,5443,2022-01-26
24375,1390,2022-03-27
15219,5236,2021-10-13
24869,22437,2021-11-08
17273,15001,2022-02-12
18841,1795,2021-01-30
11,5103,2022-01-10
4861,24707,2022-02-13
8622,9935,2022-04-27
22855,22727,2021-12-18
20456,3460,2022-05-12
19409,12739,2021-02-17
17675,9231,2021-09-10
18683,23865,2022-08-15
6513,4004,2021-07-18
2754,6460,2022-01-28
8017,18620,2021-09-09
24098,3291,2022-02-09
19431,21835,2021-06-02
8081,21930,2022-04-14
5361,8002,2022-05-29
23079,13523,2022-05-23
3442,4221,2021-12-27
7476,1830,2021-07-18
14055,19043,2022-07-29
9764,1621,2021-09-22
9261,2428,2022-08-28
12156,22692,2021-10-05
4861,5981,2021-11-18
12885,6128,2021-01-25
2232,13332,2021-03-11
5585,18948,2021-06-06
14970,1253,2022-02-27
5353,24764,2022-02-20
24520,23908,2022-05-28
13078,5716,2022-01-16
1415,16565,2021-10-16
17346,1631,2022-07-25
11905,9760,2022-04-14
17396,20379,2022-01-07
9658,23438,2021-09-12
11409,23390,2021-07-23
2680,3820,2022-05-26
3847,13930,2021-03-26
7106,11472,2022-06-02
9697,12883,2021-08-09
12611,23272,2022-03-02
7934,12836,2021-05-20
18029,22745,2022-07-23
3298,14315,2022-05-13
14416,19228,2022-07-24
17073,24050,2021-03-26
9942,24372,2021-03-07
14583,3335,2021-07-24
21405,5829,2022-03-27
23531,11341,2022-08-13
3565,20910,2021-03-22
24150,17731,2021-12-09
22133,229,2022-06-07
6042,22390,2022-06-16
17505,5862,2022-08-06
4708,19617,2021-03-02
2264,2959,2021-09-21
2422,18158,2021-05-23
11030,17256,2022-03-16
17106,22289,2021-07-29
3555,7596,2021-04-09
8831,15809,2022-05-16
11672,22517,2022-03-29
8624,22456,2021-12-04
14230,21883,2021-03-19
19154,20418,2022-07-19
4289,11446,2021-08-06
2818,27,2021-01-16
8531,11777,2021-09-03
16778,8850,2022-04-03
7300,10447,2022-03-10
9540,22956,2021-02-06
3732,5668,2021-04-03
24848,2655,2021-11-14
18818,22643,2021-03-24
23496,3052,2021-07-04
4898,13157,2021-10-21
8769,13830,2021-03-27
23594,11904,2021-05-18
3250,7621,2021-07-11
18662,4782,2022-08-09
17079,18916,2022-03-13
19576,8410,2021-08-09
4377,9871,2022-02-03
11337,18813,2021-01-20
15719,23613,2022-08-01
22036,689,2021-01-25
16070,12677,2021-02-04
14571,24926,2021-07-12
16877,19517,2021-02-14
23155,20831,2021-12-29
10652,12214,2021-08-04
18225,15297,2021-09-20
7753,4892,2022-07-17
10730,23187,2022-07-31
14716,21061,2021-03-11
15878,6123,2021-02-06
4740,11608,2022-04-28
18132,10894,2022-02-14
12903,8666,2022-07-04
4652,22254,2021-10-13
21766,19650,2022-08-02
4807,18859,2022-06-23
23275,1252,2022-08-27
17271,421,2021-09-29
16558,4275,2021-06-21
8478,14589,2021-04-12
19748,2835,2021-11-24
3440,10173,2022-01-24
24744,24555,2021-08-12
5146,21662,2022-07-19
3384,1949,2021-04-22
8437,3140,2021-01-05
8392,12391,2022-04-14
15657,6775,2021-07-13
631,5467,2021-04-18
15422,3762,2022-07-17
12667,22655,2021-07-31
10347,23678,2022-03-10
9438,13738,2022-01-02
11158,2228,2021-02-24
23931,8911,2022-02-26
15630,16153,2021-02-15
246,2383,2021-01-18
807,5026,2022-03-09
19022,19451,2022-03-04
10094,1742,2022-02-15
21831,10294,2021-05-23
18133,9627,2022-01-04
14066,1734,2022-08-26
12610,11060,2022-07-20
6564,20184,2022-07-21
17580,8083,2021-11-03
15486,22351,2021-09-05
11199,20618,2021-07-17
20049,3637,2021-08-30
13106,24445,2021-08-12
13945,15843,2021-12-02
18098,6900,2022-08-19
2237,15931,2021-05-09
11081,7299,2022-08-22
9603,7251,2021-10-20
4405,7195,2021-11-13
7302,12979,2022-06-03
7747,3348,2022-03-18
20260,13676,2021-02-10
8789,9487,2021-01-27
19759,21940,2021-03-25
864,4220,2021-03-24
9446,7615,2021-04-17
7967,21627,2022-01-03
8690,20984,2022-04-21
21922,14679,2022-05-15
16910,9730,2022-04-29
4430,9182,2021-10-26
17661,10005,2022-06-18
754,6261,2021-05-04
21443,4550,2021-06-16
13645,21916,2021-12-09
15385,2542,2021-04-25
21917,15848,2021-09-21
12970,14727,2021-09-16
23657,9600,2021-11-30
10601,21525,2022-02-19
403,10973,2021-02-09
13432,18730,2021-08-19
11182,4966,2021-04-17
15172,15592,2022-03-18
18657,6256,2021-12-20
23252,15767,2021-06-02
8621,16454,2021-09-02
3847,14755,2021-04-08
9668,9852,2022-05-28
24229,22375,2022-07-20
4036,10590,2022-06-04
642,20991,2021-04-03
13679,15238,2022-02-13
13044,13535,2021-09-04
20725,608,2021-07-20
20776,3853,2021-11-04
1544,9266,2021-04-28
858,12066,2021-06-17
24190,990,2022-05-13
9147,9427,2021-04-28
3967,14446,2022-08-28
22154,8017,2021-12-16
13448,7106,2021-08-03
8402,1241,2022-07-02
22454,10519,2021-05-06
5746,20952,2022-08-28
23102,15063,2021-10-27
17536,20038,2021-11-20
19980,2116,2021-04-24
11116,7835,2021-09-25
7116,3785,2022-03-06
11490,12022,2021-02-01
19134,8504,2021-05-23
9366,5958,2021-04-13
21268,1607,2021-10-31
8392,3359,2022-06-07
23316,23527,2022-06-18
590,5007,2021-05-04
22577,1690,2022-04-20
5787,10015,2021-01-08
20839,19335,2021-04-25
24357,15176,2021-08-02
5226,22933,2021-06-17
9340,21754,2022-01-29
3006,19810,2022-07-23
18686,24905,2021-07-15
8168,7394,2021-06-05
467,8385,2021-04-16
4665,21210,2022-08-06
9388,9101,2021-08-12
4794,12886,2021-08-20
809,9752,2022-08-29
4991,9990,2022-08-08
17110,93,2022-02-05
17302,4881,2022-08-09
19795,11119,2021-07-22
21333,20896,2021-08-26
6776,21799,2022-07-03
10936,23273,2022-03-31
12178,20318,2021-09-20
5368,1419,2021-06-26
3894,16352,2022-07-10
20735,12929,2022-07-07
4999,18291,2022-08-06
19814,11907,2022-07-08
3749,14512,2021-12-08
9429,5977,2021-10-30
7687,24576,2021-08-07
18440,24817,2021-03-06
13985,15298,2021-06-01
24556,8732,2021-07-21
4278,10860,2022-02-04
948,13192,2022-06-13
3568,5366,2021-02-25
31,22392,2022-08-24
21789,16971,2021-11-13
21491,22702,2022-01-15
2110,10533,2022-04-07
19975,20536,2021-01-05
5131,4345,2021-06-04
23541,8890,2021-12-03
19721,8680,2022-01-24
20407,8256,2021-09-06
24089,6113,2021-11-21
5005,2681,2022-04-02
16271,9014,2022-05-15
21928,21376,2021-10-01
18827,15261,2021-04-23
17967,1450,2022-05-23
15027,12915,2021-03-29
1139,7590,2022-01-29
23808,7270,2021-11-16
14983,3055,2021-12-31
5769,16607,2022-05-01
11255,4448,2021-12-21
14365,5313,2022-02-14
17867,1392,2021-11-11
9180,7126,2021-05-29
12035,15673,2021-10-17
10658,661,2022-08-18
8563,8992,2022-06-27
6250,23485,2021-06-12
17165,4009,2022-03-31
8940,5032,2022-03-08
1253,7985,2022-05-18
2124,20152,2021-06-17
19498,14342,2021-06-10
6021,10927,2021-11-03
3165,4885,2021-11-08
11687,24299,2021-11-16
6202,16017,2022-04-27
8010,4370,2022-04-15
7119,24498,2021-07-03
16015,4987,2022-04-18
14017,1725,2022-07-02
18518,7584,2022-04-23
14728,4039,2021-06-16
50,18786,2022-02-03
5077,18988,2021-08-26
22407,23553,2021-12-28
8010,15841,2021-09-25
8446,1250,2021-07-05
13846,24499,2021-03-30
18552,21826,2022-03-17
12640,23373,2021-02-04
9527,17932,2021-11-19
13984,13644,2022-06-04
206,7223,2021-01-31
2431,20970,2021-10-18
15436,8919,2021-09-09
788,13677,2021-08-21
6761,11813,2022-03-29
8154,7117,2021-11-18
2937,1739,2022-07-27
7440,22182,2021-01-23
4712,5314,2021-01-06
695,6661,2022-03-15
15322,5806,2022-06-09
3624,12075,2021-07-05
5757,9311,2022-02-25
3009,20887,2022-08-04
22144,20574,2022-05-11
15328,882,2021-09-27
8687,19134,2021-02-12
1374,12509,2021-03-07
12684,17735,2022-08-11
21323,8465,2021-02-28
3996,3914,2021-10-16
6746,4483,2021-05-10
3895,22948,2021-10-21
15441,17422,2022-06-08
604,578,2021-10-02
7009,7984,2021-12-05
12121,24425,2021-09-16
18972,6424,2021-02-22
23148,23727,2022-02-21
20150,16103,2021-10-06
17267,2704,2022-06-18
20323,24702,2021-01-09
24397,6616,2022-04-05
22641,14002,2021-08-01
6831,16171,2021-12-30
12938,9987,2021-10-13
17323,872,2022-08-27
8838,9815,2022-01-12
9519,1416,2022-02-02
12647,15967,2022-05-01
780,2943,2022-08-03
13369,16587,2022-06-22
7934,15190,2021-10-17
15623,16854,2021-12-07
20302,19936,2021-02-08
19571,23269,2022-02-10
17972,24446,2021-10-17
16367,17537,2021-07-19
21280,19542,2022-08-17
4401,10958,2021-01-29
8718,22351,2021-05-27
13110,6010,2022-04-07
12341,17655,2021-06-11
20385,7473,2021-07-28
21315,19718,2021-09-11
5537,23863,2021-01-20
1515,13024,2021-03-07
14909,16172,2021-06-07
12483,24396,2022-06-29
19649,19255,2021-04-25
11640,10265,2021-08-09
1376,3499,2021-07-23
18273,1634,2021-04-20
13484,16260,2022-06-11
13139,11326,2022-04-22
9614,5392,2021-06-24
3360,2440,2021-09-11
16355,24276,2021-07-04
17453,1228,2022-08-21
16581,10482,2022-02-19
10355,19877,2022-07-04
773,14867,2022-03-29
870,16256,2021-06-20
6539,3258,2022-05-14
24565,10508,2021-03-04
13454,19566,2021-09-23
982,18451,2021-01-31
20793,2785,2022-06-10
24087,21025,2021-08-18
330,16139,2021-07-08
3118,12353,2021-06-09
11668,10339,2022-03-24
21035,2057,2021-01-02
227,3448,2022-03-10
9392,8508,2021-10-07
24844,10938,2021-11-19
15566,3262,2021-03-26
18215,7012,2022-08-17
13746,24625,2022-08-01
10240,16980,2022-05-06
23970,7285,2021-11-29
3517,23953,2022-01-19
17328,18706,2021-08-24
14560,16721,2021-06-27
19631,18379,2022-04-01
22867,18339,2021-02-14
10129,14693,2022-07-07
24302,17797,2021-01-23
8015,19178,2021-11-09
15452,3515,2021-08-28
7308,1010,2022-02-07
8846,20539,2022-02-23
2863,17034,2021-10-21
14758,15750,2021-04-22
4733,1212,2022-04-22
5629,23723,2021-11-21
17472,12482,2021-05-17
15639,24494,2021-03-01
18788,6507,2022-06-16
13052,7499,2022-01-23
2469,11214,2021-12-23
2227,19993,2022-07-21
23959,6471,2022-04-27
18786,6637,2021-06-01
22553,1854,2021-06-18
20322,21886,2022-02-13
4964,23289,2022-05-20
3564,24468,2021-04-26
16361,7748,2021-05-15
10006,19089,2021-06-02
5165,11037,2021-05-27
4414,19794,2021-12-21
15232,15087,2022-08-08
3793,11932,2021-07-24
3675,14279,2021-10-21
20541,10953,2021-03-05
3040,6199,2022-01-31
22778,8983,2022-05-12
23473,6453,2021-06-11
7920,1282,2021-10-02
222,24647,2021-06-26
5414,17476,2022-02-14
3193,13868,2021-07-15
16837,21804,2021-12-30
2627,4147,2021-06-19
7507,14661,2021-02-08
17366,2411,2021-07-09
18792,14107,2021-08-22
4170,11556,2021-10-24
17994,13364,2021-10-23
16185,22037,2021-10-27
13560,7573,2022-01-13
19246,22095,2021-11-13
20653,16433,2021-05-07
10234,7615,2022-03-26
4955,10433,2021-11-02
17960,6358,2022-03-05
14191,5384,2021-06-06
3432,24343,2021-07-20
1434,22916,2021-09-24
11423,24266,2022-07-06
18561,22588,2021-11-10
11657,18059,2021-04-09
15572,342,2021-04-07
8795,10567,2022-04-25
6217,2041,2022-05-14
19860,14620,2021-12-01
3455,19584,2021-02-17
17266,345,2022-07-22
18958,11416,2022-05-13
9092,10886,2021-11-10
238,8266,2021-08-18
15710,13447,2021-07-21
16435,6482,2022-03-15
8640,7814,2021-01-06
20192,8297,2021-12-29
22673,954,2021-09-29
2980,8224,2021-01-10
22509,14349,2021-01-20
16015,16915,2021-12-09
16906,22777,2022-07-04
3639,18281,2022-03-02
22751,12025,2021-05-05
11775,15912,2022-02-15
23486,16044,2022-03-05
17747,21859,2021-04-24
17852,18476,2022-06-27
8451,23157,2021-07-24
14379,7410,2021-11-18
7852,6691,2021-04-26
6747,14453,2022-05-08
803,21680,2021-01-03
7744,23255,2021-08-25
16155,3316,2021-02-21
22464,1783,2021-02-19
9449,16808,2021-04-17
14950,4428,2021-05-04
1054,21206,2021-03-21
170,10872,2021-05-26
16674,10093,2022-04-18
16313,24564,2021-03-29
5364,13251,2021-08-17
4861,7153,2022-08-30
20123,17472,2021-03-14
16470,22837,2022-08-30
483,11750,2021-09-04
18950,4722,2021-04-28
12911,17171,2021-03-27
11719,3492,2022-03-10
7503,12653,2021-07-03
14446,8288,2021-11-03
8895,15466,2021-08-28
1109,15058,2021-02-15
9568,11666,2021-12-14
15409,19537,2021-09-19
1000,12254,2021-02-10
5414,2022,2021-09-18
4107,10239,2022-07-15
14802,13196,2022-02-12
7278,19416,2022-06-30
18866,23829,2021-09-27
1994,15444,2022-06-22
20780,604,2021-05-23
7626,9133,2022-03-26
22185,10504,2022-07-23
17392,1265,2021-05-14
8384,2244,2022-06-23
6039,13428,2021-01-25
14904,4844,2022-01-04
17995,19163,2022-04-11
12693,8695,2022-02-27
1792,6133,2022-07-06
9187,6324,2022-08-23
1996,20208,2021-09-10
22445,16652,2021-02-16
14222,14992,2021-07-05
24756,6125,2021-02-22
16900,16350,2021-03-28
21120,11610,2021-11-25
17360,23228,2021-01-31
6030,3761,2021-02-25
24310,19026,2021-05-07
5481,11043,2022-08-04
1319,22749,2021-11-29
11768,8416,2021-09-11
9748,7260,2022-06-24
1347,9718,2022-02-06
3996,22008,2021-03-23
18747,5784,2022-03-06
22726,3516,2022-03-14
20233,12266,2021-04-27
8187,23292,2022-06-22
19839,3109,2021-08-08
22160,2050,2021-02-21
17294,9748,2022-03-18
6810,539,2021-08-09
4726,23416,2022-08-01
23830,24749,2022-01-12
20933,14947,2021-06-01
5804,12229,2022-02-05
11624,9844,2022-02-07
6808,9514,2021-04-16
4406,2855,2022-03-16
24389,20780,2022-06-16
3132,9685,2021-02-07
4105,19300,2022-02-09
9068,18501,2021-08-08
553,10326,2022-06-29
18313,21176,2022-06-25
20543,3435,2021-09-27
9639,6206,2021-04-01
20457,15770,2022-02-04
15586,16862,2021-06-09
5388,21414,2022-04-10
11715,101,2022-07-09
22249,18031,2021-11-10
24091,14677,2022-06-19
5946,7584,2021-05-19
9414,7655,2021-06-07
10575,22603,2022-05-06
455,4724,2021-04-07
3182,4149,2021-12-07
631,17068,2022-05-18
16170,14395,2021-03-28
22503,5119,2021-03-08
13949,22614,2021-07-26
6882,7614,2022-01-26
8895,4771,2022-08-22
1613,6476,2021-12-09
22857,1209,2021-10-26
15289,8940,2022-03-25
7776,10105,2022-05-31
8935,24648,2021-04-06
22586,19563,2021-07-13
11251,4862,2021-06-26
15691,6955,2021-05-12
8813,23995,2022-01-30
5971,22011,2021-04-16
9639,12717,2022-04-01
8365,17644,2021-03-25
20337,14417,2021-03-02
14103,19519,2021-08-27
22991,7915,2022-05-03
14868,9944,2022-06-30
20651,19525,2021-10-12
13992,10840,2021-09-21
4538,21314,2022-01-25
20466,5278,2022-04-10
1667,16987,2021-05-31
11554,14411,2022-07-01
725,5786,2021-02-14
13336,5291,2021-05-21
14240,17766,2021-01-07
15033,12505,2022-05-22
12896,4070,2021-10-22
389,11876,2021-07-09
21270,7890,2022-01-06
6949,7627,2022-08-20
21397,888,2022-05-16
19066,6727,2022-02-08
20574,6587,2022-01-19
23232,22810,2021-11-29
22793,19209,2021-10-21
12266,12827,2022-07-20
18993,7441,2022-02-14
75,12245,2021-07-08
11686,3877,2022-02-28
12043,11394,2021-12-14
23256,19016,2022-05-10
24622,17464,2022-02-26
11972,18472,2022-07-03
4139,23484,2021-05-02
1984,24507,2022-08-20
3172,3717,2022-01-24
23393,15709,2021-08-19
7239,15977,2021-05-07
9184,3788,2021-09-11
7459,18514,2021-12-29
4309,14954,2021-01-01
23098,18667,2022-02-19
13241,18024,2021-07-19
23703,17535,2022-08-27
16575,21747,2021-09-21
4780,7383,2021-09-28
15900,442,2021-04-10
19791,10186,2021-12-19
11718,11856,2022-01-30
10938,7759,2021-08-25
4875,4544,2021-01-07
17047,8243,2021-03-05
16267,19376,2022-07-06
17718,14922,2022-05-15
10236,24217,2021-10-10
6652,2734,2021-04-19
13296,11760,2021-11-09
3798,4594,2021-05-11
13506,20580,2021-08-22
18740,11407,2022-01-12
17020,3945,2022-03-17
11641,20383,2021-11-20
11034,38,2021-07-15
12893,7803,2022-06-01
9377,7129,2021-03-05
20650,10625,2021-03-08
6243,22782,2021-11-10
1627,2055,2022-02-26
11275,2775,2022-02-22
18000,22014,2021-04-22
24138,16444,2021-10-11
24823,6948,2021-05-02
8405,19849,2021-01-31
14514,24530,2022-01-14
10014,7740,2022-02-01
21917,19980,2021-06-23
12973,6426,2022-08-16
21230,21888,2021-03-03
9306,13978,2022-08-30
17998,1083,2022-01-04
13095,17372,2022-06-21
7058,11764,2021-01-14
8133,15257,2021-08-18
14296,19665,2021-05-05
15255,8340,2022-06-19
8154,21337,2021-02-16
16738,12484,2021-05-19
12594,7236,2022-04-13
18144,8632,2021-08-09
17551,13577,2022-08-19
16552,20067,2021-04-07
10510,15643,2022-07-24
9383,24786,2022-01-06
22028,9406,2021-05-17
15024,9373,2022-07-30
14028,6287,2021-01-15
4905,8600,2021-08-29
16446,8724,2021-02-09
24040,12588,2021-11-05
1801,14317,2021-12-16
225,24005,2021-03-18
8364,3271,2021-09-11
3479,602,2021-08-12
16793,10656,2021-02-07
18825,17457,2021-11-29
23174,1792,2021-12-18
10262,13025,2021-05-17
13933,21756,2021-07-04
7673,24332,2021-11-28
